log10_k_x,k_x,r_x,plus_frozen_yaxis_normal_residual_deg,minus_frozen_yaxis_normal_residual_deg
1.235000000000,17.17908387157589,0.0582103217770871,42.154208473368,47.920705126944
1.240000000000,17.37800828749376,0.05754399373371567,42.186548677530,47.887256381258
1.245000000000,17.57923613958693,0.05688529308438413,42.218528720304,47.854193112440
1.250000000000,17.78279410038923,0.0562341325190349,42.250152453399,47.821510888844
1.255000000000,17.98870915128787,0.05559042572704037,42.281423692055,47.789205328659
1.260000000000,18.19700858609983,0.05495408738576248,42.312346215235,47.757272099407
1.265000000000,18.40772001468954,0.05432503314924336,42.342923765823,47.725706917439
1.270000000000,18.62087136662869,0.05370317963702521,42.373160050834,47.694505547430
1.275000000000,18.83649089489802,0.05308844442309879,42.403058741614,47.663663801886
1.280000000000,19.05460717963248,0.05248074602497722,42.432623474056,47.633177540648
1.285000000000,19.27524913190937,0.0518800038928961,42.461857848812,47.603042670399
1.290000000000,19.49844599758045,0.05128613839913648,42.490765431515,47.573255144182
1.295000000000,19.72422736114854,0.05069907082747044,42.519349752994,47.543810960906
1.300000000000,19.95262314968879,0.05011872336272725,42.547614309506,47.514706164874
1.305000000000,20.1836636368156,0.04954501908047906,42.575562562956,47.485936845301
1.310000000000,20.41737944669532,0.04897788193684456,42.603197941128,47.457499135838
1.315000000000,20.65380155810531,0.04841723675840989,42.630523837920,47.429389214104
1.320000000000,20.89296130854041,0.0478630092322638,42.657543613573,47.401603301219
1.325000000000,21.13489039836648,0.04731512589614803,42.684260594907,47.374137661338
1.330000000000,21.37962089502232,0.04677351412871981,42.710678075564,47.346988601191
1.335000000000,21.6271852372702,0.04623810213992603,42.736799316237,47.320152469629
1.340000000000,21.87761623949552,0.04570881896148751,42.762627544922,47.293625657169
1.345000000000,22.13094709605636,0.04518559443749227,42.788165957148,47.267404595545
1.350000000000,22.38721138568342,0.04466835921509626,42.813417716231,47.241485757264
1.355000000000,22.64644307593062,0.04415704473533121,42.838385953510,47.215865655162
1.360000000000,22.90867652767775,0.04365158322401656,42.863073768594,47.190540841967
1.365000000000,23.1739464996848,0.04315190768277651,42.887484229609,47.165507909866
1.370000000000,23.44228815319923,0.04265795188015926,42.911620373445,47.140763490071
1.375000000000,23.71373705661655,0.04216965034285822,42.935485206000,47.116304252397
1.380000000000,23.9883291901949,0.04168693834703355,42.959081702428,47.092126904835
1.385000000000,24.26610095082414,0.04120975190973304,42.982412807391,47.068228193133
1.390000000000,24.54708915685029,0.0407380277804113,43.005481435299,47.044604900383
